order_id,order_date,ship_date,ship_mode,customer_id,segment,state,region,category,sub_category,sales,quantity,discount,profit
CA-2281,2021-02-15,2021-02-21,Standard Class,CUS-235,Home Office,New York,East,Technology,Accessories,2402.15,7,0.1,32.03
CA-2282,2022-04-28,2022-05-03,Standard Class,CUS-131,Consumer,Florida,East,Office Supplies,Pens,602.69,9,0.1,32.14
CA-2283,2023-08-29,2023-09-04,Standard Class,CUS-438,Corporate,Michigan,East,Office Supplies,Pens,312.51,4,0.0,68.75
CA-2284,2021-01-07,2021-01-10,Second Class,CUS-927,Corporate,Florida,Central,Furniture,Bookcases,446.21,2,0.0,35.7
CA-2285,2022-03-29,2022-04-02,First Class,CUS-608,Home Office,Ohio,Central,Office Supplies,Appliances,298.41,6,0.3,-126.18
CA-2286,2020-07-05,2020-07-10,Standard Class,CUS-358,Home Office,California,West,Technology,Phones,904.37,2,0.0,162.79
CA-2287,2020-12-23,2020-12-26,First Class,CUS-271,Corporate,Michigan,West,Furniture,Chairs,4663.34,9,0.0,373.07
CA-2288,2022-11-18,2022-11-25,Standard Class,CUS-118,Consumer,Florida,East,Office Supplies,Storage,760.84,8,0.0,167.38
CA-2289,2023-11-23,2023-11-29,Standard Class,CUS-709,Corporate,Texas,South,Office Supplies,Pens,89.05,1,0.1,4.75
CA-2290,2020-06-10,2020-06-17,Standard Class,CUS-796,Home Office,New York,East,Furniture,Furnishings,744.32,4,0.1,-64.51
CA-2291,2023-04-27,2023-05-02,Second Class,CUS-695,Corporate,Florida,South,Technology,Phones,1994.08,5,0.0,358.93
CA-2292,2020-06-29,2020-07-04,Standard Class,CUS-568,Home Office,Texas,West,Furniture,Tables,195.32,1,0.2,-57.62
CA-2293,2022-07-22,2022-07-27,Second Class,CUS-356,Consumer,Florida,Central,Office Supplies,Pens,725.0,9,0.0,159.5
CA-2294,2022-03-23,2022-03-28,Standard Class,CUS-964,Home Office,Illinois,East,Technology,Phones,1879.22,7,0.1,25.06
CA-2295,2020-10-05,2020-10-11,Standard Class,CUS-462,Corporate,Michigan,Central,Furniture,Chairs,3247.07,6,0.1,-281.41
CA-2296,2021-05-22,2021-05-27,Standard Class,CUS-462,Home Office,Texas,Central,Furniture,Bookcases,300.2,1,0.4,-276.19
CA-2297,2022-06-02,2022-06-07,Standard Class,CUS-509,Corporate,Texas,East,Technology,Accessories,5465.37,8,0.0,983.77
CA-2298,2022-07-04,2022-07-10,Standard Class,CUS-975,Consumer,Washington,East,Furniture,Bookcases,1729.74,9,0.2,-510.27
CA-2299,2020-04-15,2020-04-19,Second Class,CUS-992,Corporate,Texas,West,Furniture,Chairs,821.25,3,0.3,-462.25
CA-2300,2020-10-11,2020-10-18,Standard Class,CUS-471,Corporate,Ohio,Central,Furniture,Chairs,4181.31,8,0.1,-362.38
CA-2301,2020-04-09,2020-04-14,Standard Class,CUS-211,Home Office,Illinois,Central,Office Supplies,Storage,296.53,9,0.3,-125.39
CA-2302,2020-08-25,2020-09-01,Standard Class,CUS-633,Home Office,Florida,Central,Furniture,Bookcases,1277.58,5,0.0,102.21
CA-2303,2020-07-15,2020-07-20,Standard Class,CUS-145,Corporate,New York,East,Technology,Laptops,2592.44,7,0.4,-2125.8
CA-2304,2023-01-12,2023-01-19,Standard Class,CUS-966,Corporate,Ohio,Central,Technology,Phones,6667.56,9,0.0,1200.16
CA-2305,2023-04-06,2023-04-12,Standard Class,CUS-169,Home Office,Michigan,South,Office Supplies,Binders,281.26,4,0.0,61.88
CA-2306,2023-07-07,2023-07-14,Standard Class,CUS-384,Consumer,Ohio,West,Technology,Phones,642.54,1,0.0,115.66
CA-2307,2021-03-18,2021-03-23,Standard Class,CUS-964,Home Office,New York,East,Furniture,Tables,1713.07,8,0.0,137.05
CA-2308,2021-05-21,2021-05-26,Standard Class,CUS-570,Consumer,California,East,Furniture,Chairs,1088.53,4,0.0,87.08
CA-2309,2023-03-22,2023-03-29,Standard Class,CUS-748,Consumer,New York,Central,Office Supplies,Storage,251.11,5,0.1,13.39
CA-2310,2022-01-10,2022-01-15,Standard Class,CUS-736,Home Office,Texas,West,Furniture,Furnishings,1761.81,7,0.0,140.94
CA-2311,2020-07-22,2020-07-22,Same Day,CUS-760,Home Office,Washington,South,Furniture,Bookcases,1780.16,6,0.0,142.41
CA-2312,2022-03-12,2022-03-15,First Class,CUS-969,Corporate,Washington,Central,Office Supplies,Appliances,499.25,5,0.0,109.84
CA-2313,2020-11-06,2020-11-12,Standard Class,CUS-134,Corporate,New York,East,Technology,Phones,243.0,1,0.4,-199.26
CA-2314,2021-09-28,2021-10-03,Standard Class,CUS-737,Home Office,Washington,East,Office Supplies,Appliances,305.31,6,0.0,67.17
CA-2315,2021-03-02,2021-03-08,Standard Class,CUS-774,Home Office,Washington,Central,Office Supplies,Binders,324.35,8,0.5,-415.16
CA-2316,2021-10-28,2021-11-02,Second Class,CUS-132,Corporate,Washington,Central,Office Supplies,Pens,70.18,2,0.0,15.44
CA-2317,2021-09-17,2021-09-23,Standard Class,CUS-706,Home Office,Illinois,West,Technology,Copiers,466.34,1,0.0,83.94
CA-2318,2023-01-13,2023-01-18,Standard Class,CUS-575,Home Office,New York,South,Furniture,Furnishings,1017.78,6,0.2,-300.25
CA-2319,2020-01-07,2020-01-14,Standard Class,CUS-744,Home Office,Florida,South,Technology,Copiers,2664.2,7,0.0,479.56
CA-2320,2022-11-19,2022-11-20,Same Day,CUS-255,Corporate,Illinois,West,Office Supplies,Paper,548.46,6,0.0,120.66
CA-2321,2023-06-21,2023-06-24,Second Class,CUS-706,Consumer,Texas,West,Office Supplies,Pens,684.74,8,0.1,36.52
CA-2322,2023-12-01,2023-12-05,First Class,CUS-272,Corporate,New York,West,Office Supplies,Pens,182.89,2,0.0,40.24
CA-2323,2022-02-09,2022-02-15,Standard Class,CUS-607,Home Office,Michigan,East,Technology,Laptops,3315.89,5,0.1,44.21
CA-2324,2020-06-03,2020-06-09,Standard Class,CUS-531,Corporate,Michigan,South,Technology,Accessories,288.91,1,0.3,-133.72
CA-2325,2022-07-27,2022-08-03,Standard Class,CUS-305,Corporate,New York,South,Technology,Copiers,3905.92,7,0.0,703.07
CA-2326,2022-04-14,2022-04-16,Same Day,CUS-801,Consumer,California,Central,Office Supplies,Pens,157.42,5,0.2,-24.4
CA-2327,2021-03-28,2021-04-04,Standard Class,CUS-549,Home Office,Washington,East,Office Supplies,Binders,47.39,1,0.0,10.43
CA-2328,2022-09-19,2022-09-25,Standard Class,CUS-949,Consumer,Washington,South,Technology,Accessories,1329.11,3,0.4,-1089.87
CA-2329,2022-01-23,2022-01-23,Same Day,CUS-944,Home Office,Texas,South,Technology,Laptops,4804.92,7,0.0,864.89
CA-2330,2020-04-01,2020-04-08,Standard Class,CUS-260,Home Office,Ohio,West,Office Supplies,Paper,63.99,2,0.3,-27.06
CA-2331,2020-07-15,2020-07-18,Second Class,CUS-494,Corporate,Ohio,West,Furniture,Tables,3169.96,6,0.0,253.6
CA-2332,2021-08-13,2021-08-19,Standard Class,CUS-391,Home Office,New York,East,Office Supplies,Storage,138.05,2,0.3,-58.37
CA-2333,2020-09-19,2020-09-25,Standard Class,CUS-732,Corporate,Washington,West,Office Supplies,Pens,486.89,6,0.0,107.12
CA-2334,2020-07-08,2020-07-13,Standard Class,CUS-714,Home Office,Ohio,Central,Technology,Laptops,1504.76,4,0.1,20.06
CA-2335,2022-11-11,2022-11-16,Standard Class,CUS-621,Corporate,Texas,Central,Technology,Accessories,1209.32,5,0.3,-559.74
CA-2336,2022-05-23,2022-05-29,Standard Class,CUS-751,Corporate,Ohio,South,Technology,Phones,553.91,1,0.0,99.7
CA-2337,2021-08-04,2021-08-09,Standard Class,CUS-843,Consumer,California,West,Office Supplies,Appliances,67.96,1,0.2,-10.53
CA-2338,2022-12-06,2022-12-09,First Class,CUS-441,Home Office,Illinois,South,Furniture,Bookcases,2735.47,9,0.1,-237.07
CA-2339,2020-05-12,2020-05-14,First Class,CUS-905,Consumer,Ohio,East,Technology,Laptops,1327.57,4,0.4,-1088.61
CA-2340,2021-05-13,2021-05-19,Standard Class,CUS-994,Home Office,Illinois,South,Furniture,Tables,3472.99,9,0.2,-1024.53
CA-2341,2022-12-08,2022-12-15,Standard Class,CUS-886,Home Office,Ohio,Central,Furniture,Chairs,2342.22,6,0.1,-202.99
CA-2342,2023-06-18,2023-06-23,Standard Class,CUS-815,Consumer,Michigan,South,Office Supplies,Binders,258.5,9,0.4,-201.63
CA-2343,2022-10-25,2022-10-30,Standard Class,CUS-971,Consumer,New York,South,Office Supplies,Appliances,529.4,8,0.0,116.47
CA-2344,2022-08-11,2022-08-15,First Class,CUS-918,Corporate,Texas,West,Office Supplies,Appliances,323.37,4,0.0,71.14
CA-2345,2021-08-13,2021-08-18,Standard Class,CUS-437,Consumer,New York,East,Office Supplies,Binders,69.39,1,0.0,15.27
CA-2346,2022-06-26,2022-07-01,Standard Class,CUS-572,Consumer,Illinois,South,Technology,Copiers,222.64,1,0.4,-182.57
CA-2347,2022-08-25,2022-08-31,Standard Class,CUS-874,Consumer,Washington,East,Technology,Phones,1520.69,4,0.4,-1246.97
CA-2348,2021-01-19,2021-01-26,Standard Class,CUS-331,Consumer,Florida,Central,Technology,Laptops,2055.35,8,0.0,369.96
CA-2349,2020-12-31,2021-01-05,Second Class,CUS-538,Consumer,Florida,West,Office Supplies,Pens,72.51,1,0.0,15.95
CA-2350,2020-11-16,2020-11-22,Standard Class,CUS-402,Consumer,Texas,West,Office Supplies,Storage,518.81,7,0.1,27.67
CA-2351,2023-11-14,2023-11-20,Standard Class,CUS-772,Corporate,California,East,Furniture,Furnishings,3041.57,5,0.0,243.33
CA-2352,2023-04-05,2023-04-09,Second Class,CUS-873,Home Office,New York,South,Office Supplies,Binders,125.68,3,0.1,6.7
CA-2353,2023-05-26,2023-05-30,First Class,CUS-372,Home Office,New York,East,Technology,Laptops,3467.56,5,0.0,624.16
CA-2354,2023-01-12,2023-01-14,First Class,CUS-963,Consumer,Illinois,South,Furniture,Bookcases,3521.55,6,0.0,281.72
CA-2355,2020-03-14,2020-03-17,Second Class,CUS-562,Corporate,Ohio,East,Technology,Phones,2378.1,5,0.0,428.06
CA-2356,2021-10-01,2021-10-08,Standard Class,CUS-693,Corporate,Illinois,East,Office Supplies,Appliances,480.06,8,0.3,-203.0
CA-2357,2020-12-13,2020-12-13,Same Day,CUS-162,Consumer,New York,South,Office Supplies,Appliances,582.28,6,0.0,128.1
CA-2358,2020-06-09,2020-06-16,Standard Class,CUS-670,Home Office,California,South,Furniture,Tables,2700.16,8,0.0,216.01
CA-2359,2020-05-26,2020-05-30,Second Class,CUS-156,Home Office,California,Central,Technology,Phones,3819.07,9,0.4,-3131.64
CA-2360,2020-11-26,2020-11-28,First Class,CUS-503,Corporate,Illinois,South,Technology,Accessories,3045.49,9,0.3,-1409.63
CA-2361,2023-05-27,2023-06-01,Standard Class,CUS-872,Home Office,California,West,Furniture,Bookcases,2386.13,9,0.3,-1343.05
CA-2362,2021-05-09,2021-05-16,Standard Class,CUS-261,Consumer,California,Central,Furniture,Chairs,1813.47,4,0.1,-157.17
CA-2363,2020-12-21,2020-12-26,Standard Class,CUS-317,Corporate,Illinois,South,Furniture,Furnishings,144.69,1,0.3,-81.44
CA-2364,2020-02-17,2020-02-19,First Class,CUS-308,Corporate,Michigan,West,Office Supplies,Binders,306.91,8,0.1,16.37
CA-2365,2023-02-04,2023-02-11,Standard Class,CUS-680,Corporate,Michigan,South,Furniture,Chairs,655.54,3,0.0,52.44
CA-2366,2022-01-21,2022-01-21,Same Day,CUS-148,Corporate,New York,South,Technology,Accessories,291.57,1,0.0,52.48
CA-2367,2022-10-30,2022-11-04,Standard Class,CUS-580,Consumer,California,West,Office Supplies,Appliances,407.59,8,0.2,-63.18
CA-2368,2022-06-29,2022-07-05,Standard Class,CUS-801,Home Office,Washington,South,Furniture,Tables,2194.85,5,0.0,175.59
CA-2369,2023-05-28,2023-06-02,Standard Class,CUS-466,Corporate,Florida,Central,Technology,Laptops,554.31,1,0.0,99.78
CA-2370,2023-08-31,2023-09-04,Second Class,CUS-708,Corporate,Ohio,Central,Office Supplies,Paper,296.48,6,0.3,-125.37
CA-2371,2023-12-13,2023-12-14,Same Day,CUS-554,Home Office,Texas,East,Furniture,Tables,2155.61,5,0.2,-635.9
CA-2372,2020-03-01,2020-03-06,Standard Class,CUS-194,Home Office,Washington,West,Technology,Laptops,1886.02,4,0.0,339.48
CA-2373,2022-08-03,2022-08-10,Standard Class,CUS-633,Consumer,Michigan,East,Furniture,Bookcases,1893.81,6,0.0,151.5
CA-2374,2023-05-05,2023-05-11,Standard Class,CUS-342,Home Office,Michigan,Central,Furniture,Tables,454.51,2,0.0,36.36
CA-2375,2023-11-22,2023-11-29,Standard Class,CUS-526,Corporate,Michigan,East,Furniture,Tables,1989.35,4,0.2,-586.86
CA-2376,2022-06-12,2022-06-17,Second Class,CUS-525,Consumer,Ohio,Central,Office Supplies,Storage,297.92,7,0.1,15.89
CA-2377,2020-12-01,2020-12-07,Standard Class,CUS-184,Consumer,Michigan,West,Technology,Laptops,3647.1,7,0.3,-1688.09
CA-2378,2022-10-01,2022-10-07,Standard Class,CUS-783,Corporate,Ohio,West,Furniture,Furnishings,1742.69,3,0.0,139.42
CA-2379,2020-08-06,2020-08-12,Standard Class,CUS-944,Home Office,California,West,Technology,Laptops,2907.49,4,0.0,523.35
CA-2380,2022-10-10,2022-10-13,First Class,CUS-991,Home Office,Washington,West,Furniture,Chairs,1849.35,4,0.2,-545.56
CA-2381,2022-01-28,2022-01-31,Second Class,CUS-504,Consumer,Florida,East,Technology,Laptops,4317.39,9,0.0,777.13
CA-2382,2022-05-11,2022-05-18,Standard Class,CUS-901,Home Office,New York,Central,Technology,Phones,1695.21,5,0.4,-1390.07
CA-2383,2021-01-03,2021-01-07,First Class,CUS-521,Consumer,Washington,West,Furniture,Bookcases,2329.8,4,0.0,186.38
CA-2384,2020-11-26,2020-12-01,Standard Class,CUS-880,Consumer,Illinois,South,Technology,Phones,1490.71,3,0.0,268.33
CA-2385,2023-04-20,2023-04-27,Standard Class,CUS-342,Consumer,Illinois,East,Furniture,Bookcases,2280.96,9,0.3,-1283.85
CA-2386,2021-03-22,2021-03-25,First Class,CUS-181,Home Office,Texas,East,Technology,Copiers,3917.75,8,0.0,705.2
CA-2387,2020-02-11,2020-02-13,First Class,CUS-918,Home Office,California,East,Technology,Copiers,3445.57,8,0.1,45.94
CA-2388,2023-09-30,2023-10-04,Second Class,CUS-980,Corporate,Texas,Central,Furniture,Chairs,644.6,3,0.0,51.57
CA-2389,2020-08-14,2020-08-20,Standard Class,CUS-647,Consumer,California,West,Furniture,Tables,2035.25,6,0.4,-1872.43
CA-2390,2023-11-21,2023-11-28,Standard Class,CUS-847,Consumer,Florida,East,Technology,Phones,2317.92,6,0.0,417.23
CA-2391,2022-02-08,2022-02-10,First Class,CUS-625,Consumer,Michigan,South,Technology,Laptops,2793.03,5,0.1,37.24
CA-2392,2023-03-30,2023-04-06,Standard Class,CUS-245,Corporate,Illinois,West,Furniture,Bookcases,3582.04,8,0.0,286.56
CA-2393,2020-06-15,2020-06-20,Standard Class,CUS-835,Consumer,Michigan,West,Technology,Accessories,1423.0,4,0.2,-277.48
CA-2394,2020-05-07,2020-05-11,First Class,CUS-393,Corporate,California,Central,Furniture,Tables,1950.27,8,0.0,156.02
CA-2395,2020-06-11,2020-06-16,Second Class,CUS-682,Corporate,Ohio,East,Furniture,Furnishings,3356.2,8,0.2,-990.08
CA-2396,2022-02-02,2022-02-05,Second Class,CUS-620,Corporate,Ohio,Central,Office Supplies,Binders,71.22,3,0.5,-91.15
CA-2397,2020-05-15,2020-05-20,Standard Class,CUS-173,Corporate,Illinois,South,Office Supplies,Binders,245.52,3,0.0,54.01
CA-2398,2020-07-25,2020-08-01,Standard Class,CUS-320,Home Office,Illinois,East,Technology,Accessories,1926.86,6,0.2,-375.74
CA-2399,2020-08-27,2020-09-01,Standard Class,CUS-540,Home Office,Washington,South,Technology,Phones,4973.73,9,0.0,895.27
CA-2400,2022-07-16,2022-07-20,First Class,CUS-204,Corporate,Washington,South,Furniture,Chairs,585.37,2,0.0,46.83
CA-2401,2023-07-10,2023-07-14,Second Class,CUS-593,Corporate,Florida,South,Technology,Copiers,847.71,3,0.0,152.59
CA-2402,2022-08-21,2022-08-26,Standard Class,CUS-434,Consumer,Ohio,West,Furniture,Tables,1922.22,8,0.0,153.78
CA-2403,2020-10-11,2020-10-17,Standard Class,CUS-459,Home Office,Florida,West,Technology,Accessories,2667.5,4,0.0,480.15
CA-2404,2020-05-08,2020-05-15,Standard Class,CUS-756,Consumer,Florida,South,Furniture,Furnishings,1382.16,4,0.2,-407.74
CA-2405,2021-05-12,2021-05-16,Second Class,CUS-857,Consumer,Florida,South,Technology,Accessories,2331.91,6,0.1,31.09
CA-2406,2020-09-13,2020-09-20,Standard Class,CUS-628,Corporate,Florida,Central,Office Supplies,Appliances,128.03,4,0.0,28.17
CA-2407,2023-02-15,2023-02-18,Second Class,CUS-874,Home Office,New York,South,Technology,Laptops,4429.41,6,0.0,797.29
CA-2408,2023-01-25,2023-01-30,Standard Class,CUS-784,Consumer,Texas,East,Furniture,Bookcases,2515.12,7,0.0,201.21
CA-2409,2023-02-14,2023-02-16,First Class,CUS-213,Corporate,Illinois,Central,Office Supplies,Paper,212.74,6,0.1,11.35
CA-2410,2020-02-18,2020-02-24,Standard Class,CUS-478,Consumer,Washington,West,Technology,Copiers,2254.16,7,0.5,-2975.5
CA-2411,2021-12-26,2022-01-01,Standard Class,CUS-663,Consumer,Washington,South,Furniture,Furnishings,5621.21,9,0.0,449.7
CA-2412,2020-03-07,2020-03-11,First Class,CUS-305,Home Office,Texas,East,Furniture,Bookcases,2515.19,6,0.1,-217.98
CA-2413,2022-12-07,2022-12-09,First Class,CUS-856,Corporate,Michigan,West,Furniture,Bookcases,1180.14,3,0.0,94.41
CA-2414,2020-04-22,2020-04-29,Standard Class,CUS-206,Corporate,Ohio,South,Office Supplies,Appliances,69.25,1,0.2,-10.73
CA-2415,2023-02-17,2023-02-22,Standard Class,CUS-408,Home Office,Ohio,East,Furniture,Bookcases,292.43,1,0.0,23.39
CA-2416,2020-01-27,2020-01-30,Second Class,CUS-196,Consumer,Florida,Central,Office Supplies,Pens,238.54,3,0.1,12.72
CA-2417,2021-05-12,2021-05-18,Standard Class,CUS-465,Home Office,California,Central,Technology,Copiers,2087.33,4,0.1,27.83
CA-2418,2020-01-19,2020-01-24,Standard Class,CUS-206,Corporate,Michigan,West,Furniture,Furnishings,1494.5,9,0.5,-2122.18
CA-2419,2021-05-29,2021-06-05,Standard Class,CUS-493,Corporate,Texas,South,Furniture,Tables,457.01,2,0.4,-420.45
CA-2420,2020-08-21,2020-08-26,Standard Class,CUS-701,Corporate,Illinois,South,Furniture,Bookcases,4593.86,9,0.1,-398.13
CA-2421,2022-12-19,2022-12-21,Same Day,CUS-758,Consumer,New York,West,Office Supplies,Storage,727.13,9,0.1,38.78
CA-2422,2022-11-12,2022-11-15,First Class,CUS-758,Consumer,Ohio,South,Furniture,Tables,1143.65,5,0.4,-1052.16
CA-2423,2023-09-27,2023-10-04,Standard Class,CUS-537,Consumer,Illinois,South,Technology,Accessories,3585.38,7,0.0,645.37
CA-2424,2022-01-17,2022-01-22,Standard Class,CUS-150,Corporate,Michigan,West,Technology,Copiers,5288.89,9,0.0,952.0
CA-2425,2020-04-17,2020-04-22,Standard Class,CUS-350,Consumer,Florida,West,Furniture,Furnishings,853.25,4,0.0,68.26
CA-2426,2023-08-09,2023-08-12,First Class,CUS-503,Consumer,Washington,Central,Technology,Accessories,4494.49,6,0.0,809.01
CA-2427,2021-04-21,2021-04-27,Standard Class,CUS-595,Corporate,Ohio,South,Technology,Accessories,2275.48,7,0.1,30.34
CA-2428,2022-03-09,2022-03-15,Standard Class,CUS-822,Corporate,Florida,Central,Technology,Phones,2400.79,9,0.0,432.14
CA-2429,2020-03-19,2020-03-26,Standard Class,CUS-813,Corporate,Ohio,South,Furniture,Tables,4211.01,7,0.0,336.88
CA-2430,2023-07-07,2023-07-12,Standard Class,CUS-925,Corporate,Washington,East,Furniture,Tables,479.68,1,0.2,-141.51
CA-2431,2020-04-21,2020-04-26,Second Class,CUS-942,Corporate,Washington,Central,Technology,Accessories,1568.94,8,0.2,-305.94
CA-2432,2023-07-24,2023-07-29,Standard Class,CUS-732,Consumer,Florida,Central,Furniture,Furnishings,1542.76,3,0.0,123.42
CA-2433,2021-10-12,2021-10-18,Standard Class,CUS-655,Consumer,New York,Central,Office Supplies,Storage,154.92,2,0.2,-24.01
CA-2434,2023-03-06,2023-03-13,Standard Class,CUS-554,Home Office,New York,East,Technology,Laptops,1906.35,5,0.1,25.42
CA-2435,2021-01-26,2021-01-29,Second Class,CUS-687,Corporate,California,Central,Office Supplies,Appliances,195.46,4,0.2,-30.3
CA-2436,2022-06-09,2022-06-16,Standard Class,CUS-505,Corporate,Illinois,West,Furniture,Bookcases,2674.11,5,0.1,-231.76
CA-2437,2020-07-09,2020-07-14,Standard Class,CUS-903,Home Office,Texas,Central,Technology,Copiers,1924.13,4,0.1,25.66
CA-2438,2022-07-13,2022-07-16,Second Class,CUS-987,Consumer,Michigan,East,Office Supplies,Binders,252.4,6,0.4,-196.87
CA-2439,2023-08-24,2023-08-26,Same Day,CUS-815,Corporate,Michigan,Central,Office Supplies,Paper,80.62,2,0.2,-12.5
CA-2440,2022-06-20,2022-06-23,Second Class,CUS-506,Corporate,Illinois,Central,Technology,Laptops,610.05,3,0.3,-282.37
CA-2441,2021-01-02,2021-01-04,First Class,CUS-976,Consumer,Texas,Central,Technology,Laptops,5001.16,8,0.0,900.21
CA-2442,2020-07-17,2020-07-20,Second Class,CUS-176,Corporate,California,Central,Technology,Laptops,262.49,1,0.4,-215.24
CA-2443,2023-05-09,2023-05-15,Standard Class,CUS-711,Corporate,Illinois,West,Technology,Laptops,483.04,1,0.1,6.44
CA-2444,2023-06-08,2023-06-14,Standard Class,CUS-818,Home Office,Texas,South,Office Supplies,Pens,169.16,2,0.1,9.02
CA-2445,2020-08-12,2020-08-15,First Class,CUS-679,Home Office,Illinois,Central,Furniture,Bookcases,3317.18,8,0.1,-287.49
CA-2446,2021-10-28,2021-11-04,Standard Class,CUS-993,Home Office,Michigan,South,Office Supplies,Appliances,27.59,1,0.5,-35.32
CA-2447,2023-08-10,2023-08-14,Second Class,CUS-921,Home Office,Illinois,West,Furniture,Tables,657.67,3,0.0,52.61
CA-2448,2020-01-07,2020-01-11,First Class,CUS-925,Corporate,Washington,East,Technology,Laptops,4165.03,9,0.1,55.53
CA-2449,2021-04-22,2021-04-29,Standard Class,CUS-814,Home Office,Michigan,West,Furniture,Furnishings,701.91,2,0.2,-207.06
CA-2450,2023-01-05,2023-01-10,Standard Class,CUS-143,Consumer,Illinois,Central,Office Supplies,Appliances,450.94,6,0.1,24.05
CA-2451,2023-05-28,2023-06-03,Standard Class,CUS-753,Consumer,New York,East,Technology,Laptops,3365.3,5,0.0,605.75
CA-2452,2020-08-13,2020-08-18,Standard Class,CUS-742,Consumer,Michigan,South,Office Supplies,Pens,225.05,6,0.0,49.51
CA-2453,2023-07-22,2023-07-28,Standard Class,CUS-769,Consumer,Ohio,South,Office Supplies,Binders,66.06,1,0.0,14.53
CA-2454,2020-08-29,2020-09-04,Standard Class,CUS-791,Corporate,California,Central,Office Supplies,Appliances,674.51,9,0.0,148.39
CA-2455,2022-06-24,2022-06-29,Standard Class,CUS-255,Home Office,Washington,East,Technology,Laptops,2592.72,5,0.3,-1200.06
CA-2456,2022-03-20,2022-03-26,Standard Class,CUS-641,Home Office,New York,Central,Furniture,Chairs,3143.1,7,0.2,-927.21
CA-2457,2021-12-01,2021-12-08,Standard Class,CUS-401,Consumer,Washington,East,Technology,Laptops,737.3,2,0.4,-604.58
CA-2458,2021-01-26,2021-01-31,Second Class,CUS-963,Consumer,Ohio,East,Technology,Phones,341.14,1,0.1,4.55
